fold	val_chr	overall_spearman	chr	mean_spearman
1	chr2,chr7,chr12,chr17,chr22	0.7450117015423361	chr10	0.7204516967598497
1	chr2,chr7,chr12,chr17,chr22	0.7450117015423361	chr11	0.7754575909655202
1	chr2,chr7,chr12,chr17,chr22	0.7450117015423361	chr12	0.7673840144389511
1	chr2,chr7,chr12,chr17,chr22	0.7450117015423361	chr13	0.6972262601098026
1	chr2,chr7,chr12,chr17,chr22	0.7450117015423361	chr14	0.715726953074065
1	chr2,chr7,chr12,chr17,chr22	0.7450117015423361	chr15	0.7551906806209907
1	chr2,chr7,chr12,chr17,chr22	0.7450117015423361	chr16	0.7250934007016576
1	chr2,chr7,chr12,chr17,chr22	0.7450117015423361	chr17	0.7384966543120834
1	chr2,chr7,chr12,chr17,chr22	0.7450117015423361	chr18	0.7415770613308418
1	chr2,chr7,chr12,chr17,chr22	0.7450117015423361	chr19	0.6869057203205569
1	chr2,chr7,chr12,chr17,chr22	0.7450117015423361	chr2	0.7369110148559405
1	chr2,chr7,chr12,chr17,chr22	0.7450117015423361	chr20	0.7390309756488975
1	chr2,chr7,chr12,chr17,chr22	0.7450117015423361	chr21	0.7301297773753682
1	chr2,chr7,chr12,chr17,chr22	0.7450117015423361	chr22	0.7292556869466961
1	chr2,chr7,chr12,chr17,chr22	0.7450117015423361	chr3	0.7487298144998075
1	chr2,chr7,chr12,chr17,chr22	0.7450117015423361	chr4	0.7388540298011763
1	chr2,chr7,chr12,chr17,chr22	0.7450117015423361	chr5	0.761082428498092
1	chr2,chr7,chr12,chr17,chr22	0.7450117015423361	chr6	0.7308194273402259
1	chr2,chr7,chr12,chr17,chr22	0.7450117015423361	chr7	0.7455577569535131
1	chr2,chr7,chr12,chr17,chr22	0.7450117015423361	chr8	0.7409973699573045
1	chr2,chr7,chr12,chr17,chr22	0.7450117015423361	chr9	0.708664691350361
2	chr3,chr8,chr13,chr18	0.7408908949775168	chr10	0.7204516967598497
2	chr3,chr8,chr13,chr18	0.7408908949775168	chr11	0.7754575909655202
2	chr3,chr8,chr13,chr18	0.7408908949775168	chr12	0.7673840144389511
2	chr3,chr8,chr13,chr18	0.7408908949775168	chr13	0.6972262601098026
2	chr3,chr8,chr13,chr18	0.7408908949775168	chr14	0.715726953074065
2	chr3,chr8,chr13,chr18	0.7408908949775168	chr15	0.7551906806209907
2	chr3,chr8,chr13,chr18	0.7408908949775168	chr16	0.7250934007016576
2	chr3,chr8,chr13,chr18	0.7408908949775168	chr17	0.7384966543120834
2	chr3,chr8,chr13,chr18	0.7408908949775168	chr18	0.7415770613308418
2	chr3,chr8,chr13,chr18	0.7408908949775168	chr19	0.6869057203205569
2	chr3,chr8,chr13,chr18	0.7408908949775168	chr2	0.7369110148559405
2	chr3,chr8,chr13,chr18	0.7408908949775168	chr20	0.7390309756488975
2	chr3,chr8,chr13,chr18	0.7408908949775168	chr21	0.7301297773753682
2	chr3,chr8,chr13,chr18	0.7408908949775168	chr22	0.7292556869466961
2	chr3,chr8,chr13,chr18	0.7408908949775168	chr3	0.7487298144998075
2	chr3,chr8,chr13,chr18	0.7408908949775168	chr4	0.7388540298011763
2	chr3,chr8,chr13,chr18	0.7408908949775168	chr5	0.761082428498092
2	chr3,chr8,chr13,chr18	0.7408908949775168	chr6	0.7308194273402259
2	chr3,chr8,chr13,chr18	0.7408908949775168	chr7	0.7455577569535131
2	chr3,chr8,chr13,chr18	0.7408908949775168	chr8	0.7409973699573045
2	chr3,chr8,chr13,chr18	0.7408908949775168	chr9	0.708664691350361
3	chr4,chr9,chr14,chr19	0.71021942050556	chr10	0.7204516967598497
3	chr4,chr9,chr14,chr19	0.71021942050556	chr11	0.7754575909655202
3	chr4,chr9,chr14,chr19	0.71021942050556	chr12	0.7673840144389511
3	chr4,chr9,chr14,chr19	0.71021942050556	chr13	0.6972262601098026
3	chr4,chr9,chr14,chr19	0.71021942050556	chr14	0.715726953074065
3	chr4,chr9,chr14,chr19	0.71021942050556	chr15	0.7551906806209907
