fold	val_chr	overall_spearman	chr	mean_spearman
1	chr2,chr7,chr12,chr17,chr22	0.7591053340187242	chr10	0.7481774097180093
1	chr2,chr7,chr12,chr17,chr22	0.7591053340187242	chr11	0.7727940378625594
1	chr2,chr7,chr12,chr17,chr22	0.7591053340187242	chr12	0.7710496077877393
1	chr2,chr7,chr12,chr17,chr22	0.7591053340187242	chr13	0.6794736970511066
1	chr2,chr7,chr12,chr17,chr22	0.7591053340187242	chr14	0.7554736736472266
1	chr2,chr7,chr12,chr17,chr22	0.7591053340187242	chr15	0.7654127733851459
1	chr2,chr7,chr12,chr17,chr22	0.7591053340187242	chr16	0.7348076762647103
1	chr2,chr7,chr12,chr17,chr22	0.7591053340187242	chr17	0.7511705456029114
1	chr2,chr7,chr12,chr17,chr22	0.7591053340187242	chr18	0.7673545089432785
1	chr2,chr7,chr12,chr17,chr22	0.7591053340187242	chr19	0.7266972164267815
1	chr2,chr7,chr12,chr17,chr22	0.7591053340187242	chr2	0.7544329144459376
1	chr2,chr7,chr12,chr17,chr22	0.7591053340187242	chr20	0.7450564909670787
1	chr2,chr7,chr12,chr17,chr22	0.7591053340187242	chr21	0.7183211151629499
1	chr2,chr7,chr12,chr17,chr22	0.7591053340187242	chr22	0.7397060446510488
1	chr2,chr7,chr12,chr17,chr22	0.7591053340187242	chr3	0.7726759483133369
1	chr2,chr7,chr12,chr17,chr22	0.7591053340187242	chr4	0.7546686795615968
1	chr2,chr7,chr12,chr17,chr22	0.7591053340187242	chr5	0.7796175482876249
1	chr2,chr7,chr12,chr17,chr22	0.7591053340187242	chr6	0.7275719531414667
1	chr2,chr7,chr12,chr17,chr22	0.7591053340187242	chr7	0.7665541088542727
1	chr2,chr7,chr12,chr17,chr22	0.7591053340187242	chr8	0.755028885496898
1	chr2,chr7,chr12,chr17,chr22	0.7591053340187242	chr9	0.7495523157939894
2	chr3,chr8,chr13,chr18	0.7571657518433391	chr10	0.7481774097180093
2	chr3,chr8,chr13,chr18	0.7571657518433391	chr11	0.7727940378625594
2	chr3,chr8,chr13,chr18	0.7571657518433391	chr12	0.7710496077877393
2	chr3,chr8,chr13,chr18	0.7571657518433391	chr13	0.6794736970511066
2	chr3,chr8,chr13,chr18	0.7571657518433391	chr14	0.7554736736472266
2	chr3,chr8,chr13,chr18	0.7571657518433391	chr15	0.7654127733851459
2	chr3,chr8,chr13,chr18	0.7571657518433391	chr16	0.7348076762647103
2	chr3,chr8,chr13,chr18	0.7571657518433391	chr17	0.7511705456029114
2	chr3,chr8,chr13,chr18	0.7571657518433391	chr18	0.7673545089432785
2	chr3,chr8,chr13,chr18	0.7571657518433391	chr19	0.7266972164267815
2	chr3,chr8,chr13,chr18	0.7571657518433391	chr2	0.7544329144459376
2	chr3,chr8,chr13,chr18	0.7571657518433391	chr20	0.7450564909670787
2	chr3,chr8,chr13,chr18	0.7571657518433391	chr21	0.7183211151629499
2	chr3,chr8,chr13,chr18	0.7571657518433391	chr22	0.7397060446510488
2	chr3,chr8,chr13,chr18	0.7571657518433391	chr3	0.7726759483133369
2	chr3,chr8,chr13,chr18	0.7571657518433391	chr4	0.7546686795615968
2	chr3,chr8,chr13,chr18	0.7571657518433391	chr5	0.7796175482876249
2	chr3,chr8,chr13,chr18	0.7571657518433391	chr6	0.7275719531414667
