fold	val_chr	overall_spearman	chr	mean_spearman
1	chr2,chr7,chr12,chr17,chr22	0.7471842050001577	chr10	0.7398608602609403
1	chr2,chr7,chr12,chr17,chr22	0.7471842050001577	chr11	0.7680015416800153
1	chr2,chr7,chr12,chr17,chr22	0.7471842050001577	chr12	0.7687900001051045
1	chr2,chr7,chr12,chr17,chr22	0.7471842050001577	chr13	0.677852728295181
1	chr2,chr7,chr12,chr17,chr22	0.7471842050001577	chr14	0.7361595196669176
1	chr2,chr7,chr12,chr17,chr22	0.7471842050001577	chr15	0.748317764070008
1	chr2,chr7,chr12,chr17,chr22	0.7471842050001577	chr16	0.7111637222422547
1	chr2,chr7,chr12,chr17,chr22	0.7471842050001577	chr17	0.7392577811559023
1	chr2,chr7,chr12,chr17,chr22	0.7471842050001577	chr18	0.738514169948728
1	chr2,chr7,chr12,chr17,chr22	0.7471842050001577	chr19	0.701304043079123
1	chr2,chr7,chr12,chr17,chr22	0.7471842050001577	chr2	0.731099476831538
1	chr2,chr7,chr12,chr17,chr22	0.7471842050001577	chr20	0.7405293050037366
1	chr2,chr7,chr12,chr17,chr22	0.7471842050001577	chr21	0.7211999669197408
1	chr2,chr7,chr12,chr17,chr22	0.7471842050001577	chr22	0.7315841090807608
1	chr2,chr7,chr12,chr17,chr22	0.7471842050001577	chr3	0.7521986036428525
1	chr2,chr7,chr12,chr17,chr22	0.7471842050001577	chr4	0.754496013290558
1	chr2,chr7,chr12,chr17,chr22	0.7471842050001577	chr5	0.757590643082602
1	chr2,chr7,chr12,chr17,chr22	0.7471842050001577	chr6	0.7265780626436457
1	chr2,chr7,chr12,chr17,chr22	0.7471842050001577	chr7	0.7581122336804452
1	chr2,chr7,chr12,chr17,chr22	0.7471842050001577	chr8	0.7515556841130442
1	chr2,chr7,chr12,chr17,chr22	0.7471842050001577	chr9	0.7313387099051543
2	chr3,chr8,chr13,chr18	0.7429759642681116	chr10	0.7398608602609403
2	chr3,chr8,chr13,chr18	0.7429759642681116	chr11	0.7680015416800153
2	chr3,chr8,chr13,chr18	0.7429759642681116	chr12	0.7687900001051045
2	chr3,chr8,chr13,chr18	0.7429759642681116	chr13	0.677852728295181
2	chr3,chr8,chr13,chr18	0.7429759642681116	chr14	0.7361595196669176
2	chr3,chr8,chr13,chr18	0.7429759642681116	chr15	0.748317764070008
2	chr3,chr8,chr13,chr18	0.7429759642681116	chr16	0.7111637222422547
2	chr3,chr8,chr13,chr18	0.7429759642681116	chr17	0.7392577811559023
2	chr3,chr8,chr13,chr18	0.7429759642681116	chr18	0.738514169948728
2	chr3,chr8,chr13,chr18	0.7429759642681116	chr19	0.701304043079123
2	chr3,chr8,chr13,chr18	0.7429759642681116	chr2	0.731099476831538
2	chr3,chr8,chr13,chr18	0.7429759642681116	chr20	0.7405293050037366
2	chr3,chr8,chr13,chr18	0.7429759642681116	chr21	0.7211999669197408
2	chr3,chr8,chr13,chr18	0.7429759642681116	chr22	0.7315841090807608
2	chr3,chr8,chr13,chr18	0.7429759642681116	chr3	0.7521986036428525
2	chr3,chr8,chr13,chr18	0.7429759642681116	chr4	0.754496013290558
2	chr3,chr8,chr13,chr18	0.7429759642681116	chr5	0.757590643082602
2	chr3,chr8,chr13,chr18	0.7429759642681116	chr6	0.7265780626436457
2	chr3,chr8,chr13,chr18	0.7429759642681116	chr7	0.7581122336804452
2	chr3,chr8,chr13,chr18	0.7429759642681116	chr8	0.7515556841130442
2	chr3,chr8,chr13,chr18	0.7429759642681116	chr9	0.7313387099051543
3	chr4,chr9,chr14,chr19	0.7284133638024407	chr10	0.7398608602609403
3	chr4,chr9,chr14,chr19	0.7284133638024407	chr11	0.7680015416800153
3	chr4,chr9,chr14,chr19	0.7284133638024407	chr12	0.7687900001051045
3	chr4,chr9,chr14,chr19	0.7284133638024407	chr13	0.677852728295181
3	chr4,chr9,chr14,chr19	0.7284133638024407	chr14	0.7361595196669176
3	chr4,chr9,chr14,chr19	0.7284133638024407	chr15	0.748317764070008
3	chr4,chr9,chr14,chr19	0.7284133638024407	chr16	0.7111637222422547
3	chr4,chr9,chr14,chr19	0.7284133638024407	chr17	0.7392577811559023
3	chr4,chr9,chr14,chr19	0.7284133638024407	chr18	0.738514169948728
3	chr4,chr9,chr14,chr19	0.7284133638024407	chr19	0.701304043079123
3	chr4,chr9,chr14,chr19	0.7284133638024407	chr2	0.731099476831538
3	chr4,chr9,chr14,chr19	0.7284133638024407	chr20	0.7405293050037366
3	chr4,chr9,chr14,chr19	0.7284133638024407	chr21	0.7211999669197408
3	chr4,chr9,chr14,chr19	0.7284133638024407	chr22	0.7315841090807608
3	chr4,chr9,chr14,chr19	0.7284133638024407	chr3	0.7521986036428525
3	chr4,chr9,chr14,chr19	0.7284133638024407	chr4	0.754496013290558
3	chr4,chr9,chr14,chr19	0.7284133638024407	chr5	0.757590643082602
3	chr4,chr9,chr14,chr19	0.7284133638024407	chr6	0.7265780626436457
3	chr4,chr9,chr14,chr19	0.7284133638024407	chr7	0.7581122336804452
3	chr4,chr9,chr14,chr19	0.7284133638024407	chr8	0.7515556841130442
3	chr4,chr9,chr14,chr19	0.7284133638024407	chr9	0.7313387099051543
4	chr5,chr10,chr15,chr20	0.746215902754319	chr10	0.7398608602609403
4	chr5,chr10,chr15,chr20	0.746215902754319	chr11	0.7680015416800153
4	chr5,chr10,chr15,chr20	0.746215902754319	chr12	0.7687900001051045
4	chr5,chr10,chr15,chr20	0.746215902754319	chr13	0.677852728295181
4	chr5,chr10,chr15,chr20	0.746215902754319	chr14	0.7361595196669176
4	chr5,chr10,chr15,chr20	0.746215902754319	chr15	0.748317764070008
4	chr5,chr10,chr15,chr20	0.746215902754319	chr16	0.7111637222422547
4	chr5,chr10,chr15,chr20	0.746215902754319	chr17	0.7392577811559023
4	chr5,chr10,chr15,chr20	0.746215902754319	chr18	0.738514169948728
4	chr5,chr10,chr15,chr20	0.746215902754319	chr19	0.701304043079123
4	chr5,chr10,chr15,chr20	0.746215902754319	chr2	0.731099476831538
4	chr5,chr10,chr15,chr20	0.746215902754319	chr20	0.7405293050037366
4	chr5,chr10,chr15,chr20	0.746215902754319	chr21	0.7211999669197408
4	chr5,chr10,chr15,chr20	0.746215902754319	chr22	0.7315841090807608
4	chr5,chr10,chr15,chr20	0.746215902754319	chr3	0.7521986036428525
4	chr5,chr10,chr15,chr20	0.746215902754319	chr4	0.754496013290558
4	chr5,chr10,chr15,chr20	0.746215902754319	chr5	0.757590643082602
4	chr5,chr10,chr15,chr20	0.746215902754319	chr6	0.7265780626436457
4	chr5,chr10,chr15,chr20	0.746215902754319	chr7	0.7581122336804452
4	chr5,chr10,chr15,chr20	0.746215902754319	chr8	0.7515556841130442
4	chr5,chr10,chr15,chr20	0.746215902754319	chr9	0.7313387099051543
5	chr6,chr11,chr16,chr21	0.7440398206178367	chr10	0.7398608602609403
5	chr6,chr11,chr16,chr21	0.7440398206178367	chr11	0.7680015416800153
5	chr6,chr11,chr16,chr21	0.7440398206178367	chr12	0.7687900001051045
5	chr6,chr11,chr16,chr21	0.7440398206178367	chr13	0.677852728295181
5	chr6,chr11,chr16,chr21	0.7440398206178367	chr14	0.7361595196669176
5	chr6,chr11,chr16,chr21	0.7440398206178367	chr15	0.748317764070008
5	chr6,chr11,chr16,chr21	0.7440398206178367	chr16	0.7111637222422547
5	chr6,chr11,chr16,chr21	0.7440398206178367	chr17	0.7392577811559023
5	chr6,chr11,chr16,chr21	0.7440398206178367	chr18	0.738514169948728
5	chr6,chr11,chr16,chr21	0.7440398206178367	chr19	0.701304043079123
5	chr6,chr11,chr16,chr21	0.7440398206178367	chr2	0.731099476831538
5	chr6,chr11,chr16,chr21	0.7440398206178367	chr20	0.7405293050037366
5	chr6,chr11,chr16,chr21	0.7440398206178367	chr21	0.7211999669197408
5	chr6,chr11,chr16,chr21	0.7440398206178367	chr22	0.7315841090807608
5	chr6,chr11,chr16,chr21	0.7440398206178367	chr3	0.7521986036428525
5	chr6,chr11,chr16,chr21	0.7440398206178367	chr4	0.754496013290558
5	chr6,chr11,chr16,chr21	0.7440398206178367	chr5	0.757590643082602
5	chr6,chr11,chr16,chr21	0.7440398206178367	chr6	0.7265780626436457
5	chr6,chr11,chr16,chr21	0.7440398206178367	chr7	0.7581122336804452
5	chr6,chr11,chr16,chr21	0.7440398206178367	chr8	0.7515556841130442
5	chr6,chr11,chr16,chr21	0.7440398206178367	chr9	0.7313387099051543
