fold	val_chr	overall_spearman	chr	mean_spearman
1	chr2,chr7,chr12,chr17,chr22	0.759922695826889	chr10	0.7461613961215399
1	chr2,chr7,chr12,chr17,chr22	0.759922695826889	chr11	0.7731372089370967
1	chr2,chr7,chr12,chr17,chr22	0.759922695826889	chr12	0.7726437616332893
1	chr2,chr7,chr12,chr17,chr22	0.759922695826889	chr13	0.681678037588311
1	chr2,chr7,chr12,chr17,chr22	0.759922695826889	chr14	0.7544267453809879
1	chr2,chr7,chr12,chr17,chr22	0.759922695826889	chr15	0.7626484738544217
1	chr2,chr7,chr12,chr17,chr22	0.759922695826889	chr16	0.7309543469739342
1	chr2,chr7,chr12,chr17,chr22	0.759922695826889	chr17	0.7557830222013758
1	chr2,chr7,chr12,chr17,chr22	0.759922695826889	chr18	0.7704203345943468
1	chr2,chr7,chr12,chr17,chr22	0.759922695826889	chr19	0.7266172806168889
1	chr2,chr7,chr12,chr17,chr22	0.759922695826889	chr2	0.7541197898892911
1	chr2,chr7,chr12,chr17,chr22	0.759922695826889	chr20	0.7453216441376519
1	chr2,chr7,chr12,chr17,chr22	0.759922695826889	chr21	0.7194888690454625
1	chr2,chr7,chr12,chr17,chr22	0.759922695826889	chr22	0.7413376780442185
1	chr2,chr7,chr12,chr17,chr22	0.759922695826889	chr3	0.7709630355861047
1	chr2,chr7,chr12,chr17,chr22	0.759922695826889	chr4	0.7506407415443002
1	chr2,chr7,chr12,chr17,chr22	0.759922695826889	chr5	0.7782039382328174
1	chr2,chr7,chr12,chr17,chr22	0.759922695826889	chr6	0.7286378831939689
1	chr2,chr7,chr12,chr17,chr22	0.759922695826889	chr7	0.7656332544915199
1	chr2,chr7,chr12,chr17,chr22	0.759922695826889	chr8	0.7496483397312756
1	chr2,chr7,chr12,chr17,chr22	0.759922695826889	chr9	0.7512859942849816
2	chr3,chr8,chr13,chr18	0.7543551119300106	chr10	0.7461613961215399
2	chr3,chr8,chr13,chr18	0.7543551119300106	chr11	0.7731372089370967
2	chr3,chr8,chr13,chr18	0.7543551119300106	chr12	0.7726437616332893
2	chr3,chr8,chr13,chr18	0.7543551119300106	chr13	0.681678037588311
2	chr3,chr8,chr13,chr18	0.7543551119300106	chr14	0.7544267453809879
2	chr3,chr8,chr13,chr18	0.7543551119300106	chr15	0.7626484738544217
2	chr3,chr8,chr13,chr18	0.7543551119300106	chr16	0.7309543469739342
2	chr3,chr8,chr13,chr18	0.7543551119300106	chr17	0.7557830222013758
2	chr3,chr8,chr13,chr18	0.7543551119300106	chr18	0.7704203345943468
2	chr3,chr8,chr13,chr18	0.7543551119300106	chr19	0.7266172806168889
2	chr3,chr8,chr13,chr18	0.7543551119300106	chr2	0.7541197898892911
2	chr3,chr8,chr13,chr18	0.7543551119300106	chr20	0.7453216441376519
2	chr3,chr8,chr13,chr18	0.7543551119300106	chr21	0.7194888690454625
2	chr3,chr8,chr13,chr18	0.7543551119300106	chr22	0.7413376780442185
2	chr3,chr8,chr13,chr18	0.7543551119300106	chr3	0.7709630355861047
2	chr3,chr8,chr13,chr18	0.7543551119300106	chr4	0.7506407415443002
2	chr3,chr8,chr13,chr18	0.7543551119300106	chr5	0.7782039382328174
2	chr3,chr8,chr13,chr18	0.7543551119300106	chr6	0.7286378831939689
2	chr3,chr8,chr13,chr18	0.7543551119300106	chr7	0.7656332544915199
2	chr3,chr8,chr13,chr18	0.7543551119300106	chr8	0.7496483397312756
2	chr3,chr8,chr13,chr18	0.7543551119300106	chr9	0.7512859942849816
3	chr4,chr9,chr14,chr19	0.7450419336845088	chr10	0.7461613961215399
3	chr4,chr9,chr14,chr19	0.7450419336845088	chr11	0.7731372089370967
3	chr4,chr9,chr14,chr19	0.7450419336845088	chr12	0.7726437616332893
3	chr4,chr9,chr14,chr19	0.7450419336845088	chr13	0.681678037588311
3	chr4,chr9,chr14,chr19	0.7450419336845088	chr14	0.7544267453809879
3	chr4,chr9,chr14,chr19	0.7450419336845088	chr15	0.7626484738544217
3	chr4,chr9,chr14,chr19	0.7450419336845088	chr16	0.7309543469739342
3	chr4,chr9,chr14,chr19	0.7450419336845088	chr17	0.7557830222013758
3	chr4,chr9,chr14,chr19	0.7450419336845088	chr18	0.7704203345943468
3	chr4,chr9,chr14,chr19	0.7450419336845088	chr19	0.7266172806168889
3	chr4,chr9,chr14,chr19	0.7450419336845088	chr2	0.7541197898892911
3	chr4,chr9,chr14,chr19	0.7450419336845088	chr20	0.7453216441376519
3	chr4,chr9,chr14,chr19	0.7450419336845088	chr21	0.7194888690454625
3	chr4,chr9,chr14,chr19	0.7450419336845088	chr22	0.7413376780442185
3	chr4,chr9,chr14,chr19	0.7450419336845088	chr3	0.7709630355861047
3	chr4,chr9,chr14,chr19	0.7450419336845088	chr4	0.7506407415443002
3	chr4,chr9,chr14,chr19	0.7450419336845088	chr5	0.7782039382328174
3	chr4,chr9,chr14,chr19	0.7450419336845088	chr6	0.7286378831939689
3	chr4,chr9,chr14,chr19	0.7450419336845088	chr7	0.7656332544915199
3	chr4,chr9,chr14,chr19	0.7450419336845088	chr8	0.7496483397312756
3	chr4,chr9,chr14,chr19	0.7450419336845088	chr9	0.7512859942849816
4	chr5,chr10,chr15,chr20	0.7587579715092776	chr10	0.7461613961215399
4	chr5,chr10,chr15,chr20	0.7587579715092776	chr11	0.7731372089370967
4	chr5,chr10,chr15,chr20	0.7587579715092776	chr12	0.7726437616332893
4	chr5,chr10,chr15,chr20	0.7587579715092776	chr13	0.681678037588311
4	chr5,chr10,chr15,chr20	0.7587579715092776	chr14	0.7544267453809879
4	chr5,chr10,chr15,chr20	0.7587579715092776	chr15	0.7626484738544217
4	chr5,chr10,chr15,chr20	0.7587579715092776	chr16	0.7309543469739342
4	chr5,chr10,chr15,chr20	0.7587579715092776	chr17	0.7557830222013758
4	chr5,chr10,chr15,chr20	0.7587579715092776	chr18	0.7704203345943468
4	chr5,chr10,chr15,chr20	0.7587579715092776	chr19	0.7266172806168889
4	chr5,chr10,chr15,chr20	0.7587579715092776	chr2	0.7541197898892911
4	chr5,chr10,chr15,chr20	0.7587579715092776	chr20	0.7453216441376519
4	chr5,chr10,chr15,chr20	0.7587579715092776	chr21	0.7194888690454625
4	chr5,chr10,chr15,chr20	0.7587579715092776	chr22	0.7413376780442185
4	chr5,chr10,chr15,chr20	0.7587579715092776	chr3	0.7709630355861047
4	chr5,chr10,chr15,chr20	0.7587579715092776	chr4	0.7506407415443002
4	chr5,chr10,chr15,chr20	0.7587579715092776	chr5	0.7782039382328174
4	chr5,chr10,chr15,chr20	0.7587579715092776	chr6	0.7286378831939689
4	chr5,chr10,chr15,chr20	0.7587579715092776	chr7	0.7656332544915199
4	chr5,chr10,chr15,chr20	0.7587579715092776	chr8	0.7496483397312756
4	chr5,chr10,chr15,chr20	0.7587579715092776	chr9	0.7512859942849816
5	chr6,chr11,chr16,chr21	0.7507809932366498	chr10	0.7461613961215399
5	chr6,chr11,chr16,chr21	0.7507809932366498	chr11	0.7731372089370967
5	chr6,chr11,chr16,chr21	0.7507809932366498	chr12	0.7726437616332893
5	chr6,chr11,chr16,chr21	0.7507809932366498	chr13	0.681678037588311
5	chr6,chr11,chr16,chr21	0.7507809932366498	chr14	0.7544267453809879
5	chr6,chr11,chr16,chr21	0.7507809932366498	chr15	0.7626484738544217
5	chr6,chr11,chr16,chr21	0.7507809932366498	chr16	0.7309543469739342
5	chr6,chr11,chr16,chr21	0.7507809932366498	chr17	0.7557830222013758
5	chr6,chr11,chr16,chr21	0.7507809932366498	chr18	0.7704203345943468
5	chr6,chr11,chr16,chr21	0.7507809932366498	chr19	0.7266172806168889
5	chr6,chr11,chr16,chr21	0.7507809932366498	chr2	0.7541197898892911
5	chr6,chr11,chr16,chr21	0.7507809932366498	chr20	0.7453216441376519
5	chr6,chr11,chr16,chr21	0.7507809932366498	chr21	0.7194888690454625
5	chr6,chr11,chr16,chr21	0.7507809932366498	chr22	0.7413376780442185
5	chr6,chr11,chr16,chr21	0.7507809932366498	chr3	0.7709630355861047
5	chr6,chr11,chr16,chr21	0.7507809932366498	chr4	0.7506407415443002
5	chr6,chr11,chr16,chr21	0.7507809932366498	chr5	0.7782039382328174
5	chr6,chr11,chr16,chr21	0.7507809932366498	chr6	0.7286378831939689
5	chr6,chr11,chr16,chr21	0.7507809932366498	chr7	0.7656332544915199
5	chr6,chr11,chr16,chr21	0.7507809932366498	chr8	0.7496483397312756
5	chr6,chr11,chr16,chr21	0.7507809932366498	chr9	0.7512859942849816
