fold	val_chr	overall_spearman	chr	mean_spearman
1	chr2,chr7,chr12,chr17,chr22	0.7226551900351439	chr10	0.7356859864094847
1	chr2,chr7,chr12,chr17,chr22	0.7226551900351439	chr11	0.768549900405464
1	chr2,chr7,chr12,chr17,chr22	0.7226551900351439	chr12	0.7533866247145292
1	chr2,chr7,chr12,chr17,chr22	0.7226551900351439	chr13	0.7017266456334368
1	chr2,chr7,chr12,chr17,chr22	0.7226551900351439	chr14	0.7169895031581299
1	chr2,chr7,chr12,chr17,chr22	0.7226551900351439	chr15	0.764578387049865
1	chr2,chr7,chr12,chr17,chr22	0.7226551900351439	chr16	0.6931679993781779
1	chr2,chr7,chr12,chr17,chr22	0.7226551900351439	chr17	0.7175544674394095
1	chr2,chr7,chr12,chr17,chr22	0.7226551900351439	chr18	0.7607883970732725
1	chr2,chr7,chr12,chr17,chr22	0.7226551900351439	chr19	0.7020506892712196
1	chr2,chr7,chr12,chr17,chr22	0.7226551900351439	chr2	0.7012695874659421
1	chr2,chr7,chr12,chr17,chr22	0.7226551900351439	chr20	0.7250179844035507
1	chr2,chr7,chr12,chr17,chr22	0.7226551900351439	chr21	0.7190841335990235
1	chr2,chr7,chr12,chr17,chr22	0.7226551900351439	chr22	0.6931708251493242
1	chr2,chr7,chr12,chr17,chr22	0.7226551900351439	chr3	0.7462240995767153
1	chr2,chr7,chr12,chr17,chr22	0.7226551900351439	chr4	0.7387556727397269
1	chr2,chr7,chr12,chr17,chr22	0.7226551900351439	chr5	0.7682742786035641
1	chr2,chr7,chr12,chr17,chr22	0.7226551900351439	chr6	0.7009240145579918
1	chr2,chr7,chr12,chr17,chr22	0.7226551900351439	chr7	0.729586221057382
1	chr2,chr7,chr12,chr17,chr22	0.7226551900351439	chr8	0.7530810408829691
1	chr2,chr7,chr12,chr17,chr22	0.7226551900351439	chr9	0.709945363153802
2	chr3,chr8,chr13,chr18	0.7457635403206315	chr10	0.7356859864094847
2	chr3,chr8,chr13,chr18	0.7457635403206315	chr11	0.768549900405464
2	chr3,chr8,chr13,chr18	0.7457635403206315	chr12	0.7533866247145292
2	chr3,chr8,chr13,chr18	0.7457635403206315	chr13	0.7017266456334368
2	chr3,chr8,chr13,chr18	0.7457635403206315	chr14	0.7169895031581299
2	chr3,chr8,chr13,chr18	0.7457635403206315	chr15	0.764578387049865
2	chr3,chr8,chr13,chr18	0.7457635403206315	chr16	0.6931679993781779
2	chr3,chr8,chr13,chr18	0.7457635403206315	chr17	0.7175544674394095
2	chr3,chr8,chr13,chr18	0.7457635403206315	chr18	0.7607883970732725
2	chr3,chr8,chr13,chr18	0.7457635403206315	chr19	0.7020506892712196
2	chr3,chr8,chr13,chr18	0.7457635403206315	chr2	0.7012695874659421
2	chr3,chr8,chr13,chr18	0.7457635403206315	chr20	0.7250179844035507
2	chr3,chr8,chr13,chr18	0.7457635403206315	chr21	0.7190841335990235
2	chr3,chr8,chr13,chr18	0.7457635403206315	chr22	0.6931708251493242
2	chr3,chr8,chr13,chr18	0.7457635403206315	chr3	0.7462240995767153
2	chr3,chr8,chr13,chr18	0.7457635403206315	chr4	0.7387556727397269
2	chr3,chr8,chr13,chr18	0.7457635403206315	chr5	0.7682742786035641
2	chr3,chr8,chr13,chr18	0.7457635403206315	chr6	0.7009240145579918
2	chr3,chr8,chr13,chr18	0.7457635403206315	chr7	0.729586221057382
2	chr3,chr8,chr13,chr18	0.7457635403206315	chr8	0.7530810408829691
2	chr3,chr8,chr13,chr18	0.7457635403206315	chr9	0.709945363153802
3	chr4,chr9,chr14,chr19	0.7157378040475398	chr10	0.7356859864094847
3	chr4,chr9,chr14,chr19	0.7157378040475398	chr11	0.768549900405464
3	chr4,chr9,chr14,chr19	0.7157378040475398	chr12	0.7533866247145292
3	chr4,chr9,chr14,chr19	0.7157378040475398	chr13	0.7017266456334368
3	chr4,chr9,chr14,chr19	0.7157378040475398	chr14	0.7169895031581299
3	chr4,chr9,chr14,chr19	0.7157378040475398	chr15	0.764578387049865
3	chr4,chr9,chr14,chr19	0.7157378040475398	chr16	0.6931679993781779
3	chr4,chr9,chr14,chr19	0.7157378040475398	chr17	0.7175544674394095
3	chr4,chr9,chr14,chr19	0.7157378040475398	chr18	0.7607883970732725
3	chr4,chr9,chr14,chr19	0.7157378040475398	chr19	0.7020506892712196
3	chr4,chr9,chr14,chr19	0.7157378040475398	chr2	0.7012695874659421
3	chr4,chr9,chr14,chr19	0.7157378040475398	chr20	0.7250179844035507
3	chr4,chr9,chr14,chr19	0.7157378040475398	chr21	0.7190841335990235
3	chr4,chr9,chr14,chr19	0.7157378040475398	chr22	0.6931708251493242
