fold	val_chr	overall_spearman	chr	mean_spearman
1	chr2,chr7,chr12,chr17,chr22	0.7474867819514738	chr10	0.7389849871832112
1	chr2,chr7,chr12,chr17,chr22	0.7474867819514738	chr11	0.7608688222764487
1	chr2,chr7,chr12,chr17,chr22	0.7474867819514738	chr12	0.7628991408749453
1	chr2,chr7,chr12,chr17,chr22	0.7474867819514738	chr13	0.693641825749447
1	chr2,chr7,chr12,chr17,chr22	0.7474867819514738	chr14	0.7460470862551012
1	chr2,chr7,chr12,chr17,chr22	0.7474867819514738	chr15	0.7560608948961212
1	chr2,chr7,chr12,chr17,chr22	0.7474867819514738	chr16	0.7488931184674816
1	chr2,chr7,chr12,chr17,chr22	0.7474867819514738	chr17	0.7491735389006232
1	chr2,chr7,chr12,chr17,chr22	0.7474867819514738	chr18	0.7726317781575451
1	chr2,chr7,chr12,chr17,chr22	0.7474867819514738	chr19	0.7158792908259393
1	chr2,chr7,chr12,chr17,chr22	0.7474867819514738	chr2	0.7331696214539936
1	chr2,chr7,chr12,chr17,chr22	0.7474867819514738	chr20	0.7398192030005618
1	chr2,chr7,chr12,chr17,chr22	0.7474867819514738	chr21	0.7353323884412573
1	chr2,chr7,chr12,chr17,chr22	0.7474867819514738	chr22	0.7395019692725369
1	chr2,chr7,chr12,chr17,chr22	0.7474867819514738	chr3	0.7663654017977871
1	chr2,chr7,chr12,chr17,chr22	0.7474867819514738	chr4	0.7561287486273485
1	chr2,chr7,chr12,chr17,chr22	0.7474867819514738	chr5	0.7583199157632562
1	chr2,chr7,chr12,chr17,chr22	0.7474867819514738	chr6	0.7302073272440627
1	chr2,chr7,chr12,chr17,chr22	0.7474867819514738	chr7	0.751137524714807
1	chr2,chr7,chr12,chr17,chr22	0.7474867819514738	chr8	0.7623958924143622
1	chr2,chr7,chr12,chr17,chr22	0.7474867819514738	chr9	0.731873379321705
2	chr3,chr8,chr13,chr18	0.7590080392816525	chr10	0.7389849871832112
2	chr3,chr8,chr13,chr18	0.7590080392816525	chr11	0.7608688222764487
2	chr3,chr8,chr13,chr18	0.7590080392816525	chr12	0.7628991408749453
2	chr3,chr8,chr13,chr18	0.7590080392816525	chr13	0.693641825749447
2	chr3,chr8,chr13,chr18	0.7590080392816525	chr14	0.7460470862551012
2	chr3,chr8,chr13,chr18	0.7590080392816525	chr15	0.7560608948961212
2	chr3,chr8,chr13,chr18	0.7590080392816525	chr16	0.7488931184674816
2	chr3,chr8,chr13,chr18	0.7590080392816525	chr17	0.7491735389006232
2	chr3,chr8,chr13,chr18	0.7590080392816525	chr18	0.7726317781575451
2	chr3,chr8,chr13,chr18	0.7590080392816525	chr19	0.7158792908259393
2	chr3,chr8,chr13,chr18	0.7590080392816525	chr2	0.7331696214539936
2	chr3,chr8,chr13,chr18	0.7590080392816525	chr20	0.7398192030005618
2	chr3,chr8,chr13,chr18	0.7590080392816525	chr21	0.7353323884412573
2	chr3,chr8,chr13,chr18	0.7590080392816525	chr22	0.7395019692725369
2	chr3,chr8,chr13,chr18	0.7590080392816525	chr3	0.7663654017977871
2	chr3,chr8,chr13,chr18	0.7590080392816525	chr4	0.7561287486273485
2	chr3,chr8,chr13,chr18	0.7590080392816525	chr5	0.7583199157632562
2	chr3,chr8,chr13,chr18	0.7590080392816525	chr6	0.7302073272440627
2	chr3,chr8,chr13,chr18	0.7590080392816525	chr7	0.751137524714807
2	chr3,chr8,chr13,chr18	0.7590080392816525	chr8	0.7623958924143622
2	chr3,chr8,chr13,chr18	0.7590080392816525	chr9	0.731873379321705
3	chr4,chr9,chr14,chr19	0.7358990034803508	chr10	0.7389849871832112
3	chr4,chr9,chr14,chr19	0.7358990034803508	chr11	0.7608688222764487
3	chr4,chr9,chr14,chr19	0.7358990034803508	chr12	0.7628991408749453
3	chr4,chr9,chr14,chr19	0.7358990034803508	chr13	0.693641825749447
3	chr4,chr9,chr14,chr19	0.7358990034803508	chr14	0.7460470862551012
3	chr4,chr9,chr14,chr19	0.7358990034803508	chr15	0.7560608948961212
3	chr4,chr9,chr14,chr19	0.7358990034803508	chr16	0.7488931184674816
3	chr4,chr9,chr14,chr19	0.7358990034803508	chr17	0.7491735389006232
3	chr4,chr9,chr14,chr19	0.7358990034803508	chr18	0.7726317781575451
3	chr4,chr9,chr14,chr19	0.7358990034803508	chr19	0.7158792908259393
3	chr4,chr9,chr14,chr19	0.7358990034803508	chr2	0.7331696214539936
3	chr4,chr9,chr14,chr19	0.7358990034803508	chr20	0.7398192030005618
3	chr4,chr9,chr14,chr19	0.7358990034803508	chr21	0.7353323884412573
3	chr4,chr9,chr14,chr19	0.7358990034803508	chr22	0.7395019692725369
3	chr4,chr9,chr14,chr19	0.7358990034803508	chr3	0.7663654017977871
3	chr4,chr9,chr14,chr19	0.7358990034803508	chr4	0.7561287486273485
3	chr4,chr9,chr14,chr19	0.7358990034803508	chr5	0.7583199157632562
3	chr4,chr9,chr14,chr19	0.7358990034803508	chr6	0.7302073272440627
3	chr4,chr9,chr14,chr19	0.7358990034803508	chr7	0.751137524714807
3	chr4,chr9,chr14,chr19	0.7358990034803508	chr8	0.7623958924143622
3	chr4,chr9,chr14,chr19	0.7358990034803508	chr9	0.731873379321705
4	chr5,chr10,chr15,chr20	0.7463366904667518	chr10	0.7389849871832112
4	chr5,chr10,chr15,chr20	0.7463366904667518	chr11	0.7608688222764487
4	chr5,chr10,chr15,chr20	0.7463366904667518	chr12	0.7628991408749453
4	chr5,chr10,chr15,chr20	0.7463366904667518	chr13	0.693641825749447
