fold	val_chr	overall_spearman	chr	mean_spearman
1	chr2,chr7,chr12,chr17,chr22	0.7434894853133186	chr10	0.7503546876542014
1	chr2,chr7,chr12,chr17,chr22	0.7434894853133186	chr11	0.7730255471408477
1	chr2,chr7,chr12,chr17,chr22	0.7434894853133186	chr12	0.7615251720345403
1	chr2,chr7,chr12,chr17,chr22	0.7434894853133186	chr13	0.6949666526493992
1	chr2,chr7,chr12,chr17,chr22	0.7434894853133186	chr14	0.731871881379688
1	chr2,chr7,chr12,chr17,chr22	0.7434894853133186	chr15	0.7521297322517041
1	chr2,chr7,chr12,chr17,chr22	0.7434894853133186	chr16	0.727663190623907
1	chr2,chr7,chr12,chr17,chr22	0.7434894853133186	chr17	0.7308063662719593
1	chr2,chr7,chr12,chr17,chr22	0.7434894853133186	chr18	0.752588890512352
1	chr2,chr7,chr12,chr17,chr22	0.7434894853133186	chr19	0.7106567779072398
1	chr2,chr7,chr12,chr17,chr22	0.7434894853133186	chr2	0.7354557651996586
1	chr2,chr7,chr12,chr17,chr22	0.7434894853133186	chr20	0.745806994467985
1	chr2,chr7,chr12,chr17,chr22	0.7434894853133186	chr21	0.7393488667632748
1	chr2,chr7,chr12,chr17,chr22	0.7434894853133186	chr22	0.7284608297205836
1	chr2,chr7,chr12,chr17,chr22	0.7434894853133186	chr3	0.7578378815784875
1	chr2,chr7,chr12,chr17,chr22	0.7434894853133186	chr4	0.7467521870278746
1	chr2,chr7,chr12,chr17,chr22	0.7434894853133186	chr5	0.7764212228796834
1	chr2,chr7,chr12,chr17,chr22	0.7434894853133186	chr6	0.7212665710445667
1	chr2,chr7,chr12,chr17,chr22	0.7434894853133186	chr7	0.7538940498830288
1	chr2,chr7,chr12,chr17,chr22	0.7434894853133186	chr8	0.7627384683764385
1	chr2,chr7,chr12,chr17,chr22	0.7434894853133186	chr9	0.7226438467372015
2	chr3,chr8,chr13,chr18	0.7526345035248362	chr10	0.7503546876542014
2	chr3,chr8,chr13,chr18	0.7526345035248362	chr11	0.7730255471408477
2	chr3,chr8,chr13,chr18	0.7526345035248362	chr12	0.7615251720345403
2	chr3,chr8,chr13,chr18	0.7526345035248362	chr13	0.6949666526493992
2	chr3,chr8,chr13,chr18	0.7526345035248362	chr14	0.731871881379688
2	chr3,chr8,chr13,chr18	0.7526345035248362	chr15	0.7521297322517041
2	chr3,chr8,chr13,chr18	0.7526345035248362	chr16	0.727663190623907
2	chr3,chr8,chr13,chr18	0.7526345035248362	chr17	0.7308063662719593
2	chr3,chr8,chr13,chr18	0.7526345035248362	chr18	0.752588890512352
2	chr3,chr8,chr13,chr18	0.7526345035248362	chr19	0.7106567779072398
2	chr3,chr8,chr13,chr18	0.7526345035248362	chr2	0.7354557651996586
2	chr3,chr8,chr13,chr18	0.7526345035248362	chr20	0.745806994467985
2	chr3,chr8,chr13,chr18	0.7526345035248362	chr21	0.7393488667632748
2	chr3,chr8,chr13,chr18	0.7526345035248362	chr22	0.7284608297205836
2	chr3,chr8,chr13,chr18	0.7526345035248362	chr3	0.7578378815784875
2	chr3,chr8,chr13,chr18	0.7526345035248362	chr4	0.7467521870278746
2	chr3,chr8,chr13,chr18	0.7526345035248362	chr5	0.7764212228796834
2	chr3,chr8,chr13,chr18	0.7526345035248362	chr6	0.7212665710445667
2	chr3,chr8,chr13,chr18	0.7526345035248362	chr7	0.7538940498830288
2	chr3,chr8,chr13,chr18	0.7526345035248362	chr8	0.7627384683764385
2	chr3,chr8,chr13,chr18	0.7526345035248362	chr9	0.7226438467372015
3	chr4,chr9,chr14,chr19	0.7269923377895949	chr10	0.7503546876542014
3	chr4,chr9,chr14,chr19	0.7269923377895949	chr11	0.7730255471408477
3	chr4,chr9,chr14,chr19	0.7269923377895949	chr12	0.7615251720345403
3	chr4,chr9,chr14,chr19	0.7269923377895949	chr13	0.6949666526493992
3	chr4,chr9,chr14,chr19	0.7269923377895949	chr14	0.731871881379688
3	chr4,chr9,chr14,chr19	0.7269923377895949	chr15	0.7521297322517041
3	chr4,chr9,chr14,chr19	0.7269923377895949	chr16	0.727663190623907
3	chr4,chr9,chr14,chr19	0.7269923377895949	chr17	0.7308063662719593
3	chr4,chr9,chr14,chr19	0.7269923377895949	chr18	0.752588890512352
3	chr4,chr9,chr14,chr19	0.7269923377895949	chr19	0.7106567779072398
3	chr4,chr9,chr14,chr19	0.7269923377895949	chr2	0.7354557651996586
3	chr4,chr9,chr14,chr19	0.7269923377895949	chr20	0.745806994467985
3	chr4,chr9,chr14,chr19	0.7269923377895949	chr21	0.7393488667632748
3	chr4,chr9,chr14,chr19	0.7269923377895949	chr22	0.7284608297205836
3	chr4,chr9,chr14,chr19	0.7269923377895949	chr3	0.7578378815784875
3	chr4,chr9,chr14,chr19	0.7269923377895949	chr4	0.7467521870278746
3	chr4,chr9,chr14,chr19	0.7269923377895949	chr5	0.7764212228796834
3	chr4,chr9,chr14,chr19	0.7269923377895949	chr6	0.7212665710445667
3	chr4,chr9,chr14,chr19	0.7269923377895949	chr7	0.7538940498830288
3	chr4,chr9,chr14,chr19	0.7269923377895949	chr8	0.7627384683764385
3	chr4,chr9,chr14,chr19	0.7269923377895949	chr9	0.7226438467372015
4	chr5,chr10,chr15,chr20	0.7559427974022961	chr10	0.7503546876542014
4	chr5,chr10,chr15,chr20	0.7559427974022961	chr11	0.7730255471408477
4	chr5,chr10,chr15,chr20	0.7559427974022961	chr12	0.7615251720345403
4	chr5,chr10,chr15,chr20	0.7559427974022961	chr13	0.6949666526493992
