fold	val_chr	overall_spearman	chr	mean_spearman
1	chr2,chr7,chr12,chr17,chr22	0.7519146202637976	chr10	0.7401943557495697
1	chr2,chr7,chr12,chr17,chr22	0.7519146202637976	chr11	0.7689882628454674
1	chr2,chr7,chr12,chr17,chr22	0.7519146202637976	chr12	0.7515764839182153
1	chr2,chr7,chr12,chr17,chr22	0.7519146202637976	chr13	0.6996259008628211
1	chr2,chr7,chr12,chr17,chr22	0.7519146202637976	chr14	0.7533978039823064
1	chr2,chr7,chr12,chr17,chr22	0.7519146202637976	chr15	0.7540902207713134
1	chr2,chr7,chr12,chr17,chr22	0.7519146202637976	chr16	0.7406977011978733
1	chr2,chr7,chr12,chr17,chr22	0.7519146202637976	chr17	0.7510595381215628
1	chr2,chr7,chr12,chr17,chr22	0.7519146202637976	chr18	0.7710499961200887
1	chr2,chr7,chr12,chr17,chr22	0.7519146202637976	chr19	0.7310762491563592
1	chr2,chr7,chr12,chr17,chr22	0.7519146202637976	chr2	0.7495585636451024
1	chr2,chr7,chr12,chr17,chr22	0.7519146202637976	chr20	0.7367797838500753
1	chr2,chr7,chr12,chr17,chr22	0.7519146202637976	chr21	0.74550151651878
1	chr2,chr7,chr12,chr17,chr22	0.7519146202637976	chr22	0.7431624344844723
1	chr2,chr7,chr12,chr17,chr22	0.7519146202637976	chr3	0.7704419013489632
1	chr2,chr7,chr12,chr17,chr22	0.7519146202637976	chr4	0.7570470488850551
1	chr2,chr7,chr12,chr17,chr22	0.7519146202637976	chr5	0.7569724372844474
1	chr2,chr7,chr12,chr17,chr22	0.7519146202637976	chr6	0.7342636199866079
1	chr2,chr7,chr12,chr17,chr22	0.7519146202637976	chr7	0.7585583912490147
1	chr2,chr7,chr12,chr17,chr22	0.7519146202637976	chr8	0.7629637117673563
1	chr2,chr7,chr12,chr17,chr22	0.7519146202637976	chr9	0.736854143166112
2	chr3,chr8,chr13,chr18	0.7615702449251389	chr10	0.7401943557495697
2	chr3,chr8,chr13,chr18	0.7615702449251389	chr11	0.7689882628454674
2	chr3,chr8,chr13,chr18	0.7615702449251389	chr12	0.7515764839182153
2	chr3,chr8,chr13,chr18	0.7615702449251389	chr13	0.6996259008628211
2	chr3,chr8,chr13,chr18	0.7615702449251389	chr14	0.7533978039823064
2	chr3,chr8,chr13,chr18	0.7615702449251389	chr15	0.7540902207713134
2	chr3,chr8,chr13,chr18	0.7615702449251389	chr16	0.7406977011978733
2	chr3,chr8,chr13,chr18	0.7615702449251389	chr17	0.7510595381215628
2	chr3,chr8,chr13,chr18	0.7615702449251389	chr18	0.7710499961200887
2	chr3,chr8,chr13,chr18	0.7615702449251389	chr19	0.7310762491563592
2	chr3,chr8,chr13,chr18	0.7615702449251389	chr2	0.7495585636451024
2	chr3,chr8,chr13,chr18	0.7615702449251389	chr20	0.7367797838500753
2	chr3,chr8,chr13,chr18	0.7615702449251389	chr21	0.74550151651878
2	chr3,chr8,chr13,chr18	0.7615702449251389	chr22	0.7431624344844723
2	chr3,chr8,chr13,chr18	0.7615702449251389	chr3	0.7704419013489632
2	chr3,chr8,chr13,chr18	0.7615702449251389	chr4	0.7570470488850551
2	chr3,chr8,chr13,chr18	0.7615702449251389	chr5	0.7569724372844474
2	chr3,chr8,chr13,chr18	0.7615702449251389	chr6	0.7342636199866079
2	chr3,chr8,chr13,chr18	0.7615702449251389	chr7	0.7585583912490147
2	chr3,chr8,chr13,chr18	0.7615702449251389	chr8	0.7629637117673563
2	chr3,chr8,chr13,chr18	0.7615702449251389	chr9	0.736854143166112
3	chr4,chr9,chr14,chr19	0.7445395182674246	chr10	0.7401943557495697
3	chr4,chr9,chr14,chr19	0.7445395182674246	chr11	0.7689882628454674
3	chr4,chr9,chr14,chr19	0.7445395182674246	chr12	0.7515764839182153
3	chr4,chr9,chr14,chr19	0.7445395182674246	chr13	0.6996259008628211
3	chr4,chr9,chr14,chr19	0.7445395182674246	chr14	0.7533978039823064
3	chr4,chr9,chr14,chr19	0.7445395182674246	chr15	0.7540902207713134
3	chr4,chr9,chr14,chr19	0.7445395182674246	chr16	0.7406977011978733
3	chr4,chr9,chr14,chr19	0.7445395182674246	chr17	0.7510595381215628
3	chr4,chr9,chr14,chr19	0.7445395182674246	chr18	0.7710499961200887
3	chr4,chr9,chr14,chr19	0.7445395182674246	chr19	0.7310762491563592
3	chr4,chr9,chr14,chr19	0.7445395182674246	chr2	0.7495585636451024
3	chr4,chr9,chr14,chr19	0.7445395182674246	chr20	0.7367797838500753
3	chr4,chr9,chr14,chr19	0.7445395182674246	chr21	0.74550151651878
3	chr4,chr9,chr14,chr19	0.7445395182674246	chr22	0.7431624344844723
3	chr4,chr9,chr14,chr19	0.7445395182674246	chr3	0.7704419013489632
3	chr4,chr9,chr14,chr19	0.7445395182674246	chr4	0.7570470488850551
3	chr4,chr9,chr14,chr19	0.7445395182674246	chr5	0.7569724372844474
3	chr4,chr9,chr14,chr19	0.7445395182674246	chr6	0.7342636199866079
3	chr4,chr9,chr14,chr19	0.7445395182674246	chr7	0.7585583912490147
