fold	val_chr	overall_spearman	chr	mean_spearman
1	chr2,chr7,chr12,chr17,chr22	0.7585469159163958	chr10	0.7492580178863768
1	chr2,chr7,chr12,chr17,chr22	0.7585469159163958	chr11	0.7750569819827726
1	chr2,chr7,chr12,chr17,chr22	0.7585469159163958	chr12	0.7740759334523
1	chr2,chr7,chr12,chr17,chr22	0.7585469159163958	chr13	0.694587008030452
1	chr2,chr7,chr12,chr17,chr22	0.7585469159163958	chr14	0.7617213229536333
1	chr2,chr7,chr12,chr17,chr22	0.7585469159163958	chr15	0.7659188365337198
1	chr2,chr7,chr12,chr17,chr22	0.7585469159163958	chr16	0.7424950789304704
1	chr2,chr7,chr12,chr17,chr22	0.7585469159163958	chr17	0.7525658641309618
1	chr2,chr7,chr12,chr17,chr22	0.7585469159163958	chr18	0.7680780673632098
1	chr2,chr7,chr12,chr17,chr22	0.7585469159163958	chr19	0.7268109785956353
1	chr2,chr7,chr12,chr17,chr22	0.7585469159163958	chr2	0.7531597187778554
1	chr2,chr7,chr12,chr17,chr22	0.7585469159163958	chr20	0.7386955209632932
1	chr2,chr7,chr12,chr17,chr22	0.7585469159163958	chr21	0.721333473904463
1	chr2,chr7,chr12,chr17,chr22	0.7585469159163958	chr22	0.7363300759110277
1	chr2,chr7,chr12,chr17,chr22	0.7585469159163958	chr3	0.7728303004852635
1	chr2,chr7,chr12,chr17,chr22	0.7585469159163958	chr4	0.7579505996933826
1	chr2,chr7,chr12,chr17,chr22	0.7585469159163958	chr5	0.7842529556457808
1	chr2,chr7,chr12,chr17,chr22	0.7585469159163958	chr6	0.7317737547967305
1	chr2,chr7,chr12,chr17,chr22	0.7585469159163958	chr7	0.7635201476718518
1	chr2,chr7,chr12,chr17,chr22	0.7585469159163958	chr8	0.7536186868695195
1	chr2,chr7,chr12,chr17,chr22	0.7585469159163958	chr9	0.7506077323460487
2	chr3,chr8,chr13,chr18	0.7586108465628367	chr10	0.7492580178863768
2	chr3,chr8,chr13,chr18	0.7586108465628367	chr11	0.7750569819827726
2	chr3,chr8,chr13,chr18	0.7586108465628367	chr12	0.7740759334523
2	chr3,chr8,chr13,chr18	0.7586108465628367	chr13	0.694587008030452
2	chr3,chr8,chr13,chr18	0.7586108465628367	chr14	0.7617213229536333
