fold	val_chr	overall_spearman	chr	mean_spearman
1	chr2,chr7,chr12,chr17,chr22	0.7592856577993177	chr10	0.7450774645826687
1	chr2,chr7,chr12,chr17,chr22	0.7592856577993177	chr11	0.7748244725874417
1	chr2,chr7,chr12,chr17,chr22	0.7592856577993177	chr12	0.772952708309307
1	chr2,chr7,chr12,chr17,chr22	0.7592856577993177	chr13	0.6907808705798995
1	chr2,chr7,chr12,chr17,chr22	0.7592856577993177	chr14	0.7601444849174209
1	chr2,chr7,chr12,chr17,chr22	0.7592856577993177	chr15	0.7648700610405829
1	chr2,chr7,chr12,chr17,chr22	0.7592856577993177	chr16	0.7323861292848753
1	chr2,chr7,chr12,chr17,chr22	0.7592856577993177	chr17	0.7523843931790299
1	chr2,chr7,chr12,chr17,chr22	0.7592856577993177	chr18	0.7731772210523757
1	chr2,chr7,chr12,chr17,chr22	0.7592856577993177	chr19	0.7351311991390475
1	chr2,chr7,chr12,chr17,chr22	0.7592856577993177	chr2	0.7558461002214163
1	chr2,chr7,chr12,chr17,chr22	0.7592856577993177	chr20	0.7401581625927712
1	chr2,chr7,chr12,chr17,chr22	0.7592856577993177	chr21	0.7307952555219414
1	chr2,chr7,chr12,chr17,chr22	0.7592856577993177	chr22	0.7351050744397752
1	chr2,chr7,chr12,chr17,chr22	0.7592856577993177	chr3	0.7788794991473424
1	chr2,chr7,chr12,chr17,chr22	0.7592856577993177	chr4	0.7540387411934373
1	chr2,chr7,chr12,chr17,chr22	0.7592856577993177	chr5	0.78211710462772
1	chr2,chr7,chr12,chr17,chr22	0.7592856577993177	chr6	0.7261046682162878
1	chr2,chr7,chr12,chr17,chr22	0.7592856577993177	chr7	0.7653178544150236
1	chr2,chr7,chr12,chr17,chr22	0.7592856577993177	chr8	0.7567810877934663
1	chr2,chr7,chr12,chr17,chr22	0.7592856577993177	chr9	0.7545368309257228
2	chr3,chr8,chr13,chr18	0.761968146881845	chr10	0.7450774645826687
2	chr3,chr8,chr13,chr18	0.761968146881845	chr11	0.7748244725874417
