fold	val_chr	overall_spearman	chr	mean_spearman
1	chr2,chr7,chr12,chr17,chr22	0.7510134022766007	chr10	0.7465123766043721
1	chr2,chr7,chr12,chr17,chr22	0.7510134022766007	chr11	0.7499973445355289
1	chr2,chr7,chr12,chr17,chr22	0.7510134022766007	chr12	0.7647306475850837
1	chr2,chr7,chr12,chr17,chr22	0.7510134022766007	chr13	0.7019718183153989
1	chr2,chr7,chr12,chr17,chr22	0.7510134022766007	chr14	0.7528238833970272
1	chr2,chr7,chr12,chr17,chr22	0.7510134022766007	chr15	0.7607171913587202
1	chr2,chr7,chr12,chr17,chr22	0.7510134022766007	chr16	0.7265630255610571
1	chr2,chr7,chr12,chr17,chr22	0.7510134022766007	chr17	0.7501977665741507
1	chr2,chr7,chr12,chr17,chr22	0.7510134022766007	chr18	0.7769861209484424
1	chr2,chr7,chr12,chr17,chr22	0.7510134022766007	chr19	0.7103048559698488
1	chr2,chr7,chr12,chr17,chr22	0.7510134022766007	chr2	0.7400403543893712
1	chr2,chr7,chr12,chr17,chr22	0.7510134022766007	chr20	0.7440373862132165
1	chr2,chr7,chr12,chr17,chr22	0.7510134022766007	chr21	0.7241621159523578
1	chr2,chr7,chr12,chr17,chr22	0.7510134022766007	chr22	0.7341050877714324
1	chr2,chr7,chr12,chr17,chr22	0.7510134022766007	chr3	0.7666502797266094
1	chr2,chr7,chr12,chr17,chr22	0.7510134022766007	chr4	0.7505571088242916
1	chr2,chr7,chr12,chr17,chr22	0.7510134022766007	chr5	0.7659500410020683
1	chr2,chr7,chr12,chr17,chr22	0.7510134022766007	chr6	0.7084085591447418
1	chr2,chr7,chr12,chr17,chr22	0.7510134022766007	chr7	0.7589283101547499
1	chr2,chr7,chr12,chr17,chr22	0.7510134022766007	chr8	0.7653002256226695
1	chr2,chr7,chr12,chr17,chr22	0.7510134022766007	chr9	0.7217781418321707
2	chr3,chr8,chr13,chr18	0.761114484072255	chr10	0.7465123766043721
2	chr3,chr8,chr13,chr18	0.761114484072255	chr11	0.7499973445355289
2	chr3,chr8,chr13,chr18	0.761114484072255	chr12	0.7647306475850837
2	chr3,chr8,chr13,chr18	0.761114484072255	chr13	0.7019718183153989
2	chr3,chr8,chr13,chr18	0.761114484072255	chr14	0.7528238833970272
2	chr3,chr8,chr13,chr18	0.761114484072255	chr15	0.7607171913587202
2	chr3,chr8,chr13,chr18	0.761114484072255	chr16	0.7265630255610571
2	chr3,chr8,chr13,chr18	0.761114484072255	chr17	0.7501977665741507
2	chr3,chr8,chr13,chr18	0.761114484072255	chr18	0.7769861209484424
2	chr3,chr8,chr13,chr18	0.761114484072255	chr19	0.7103048559698488
2	chr3,chr8,chr13,chr18	0.761114484072255	chr2	0.7400403543893712
