fold	val_chr	overall_spearman	chr	mean_spearman
1	chr2,chr7,chr12,chr17,chr22	0.7487935322923677	chr10	0.7400827969674879
1	chr2,chr7,chr12,chr17,chr22	0.7487935322923677	chr11	0.7715442359281902
1	chr2,chr7,chr12,chr17,chr22	0.7487935322923677	chr12	0.7469616825877435
1	chr2,chr7,chr12,chr17,chr22	0.7487935322923677	chr13	0.6993875531399559
1	chr2,chr7,chr12,chr17,chr22	0.7487935322923677	chr14	0.7413015225883062
1	chr2,chr7,chr12,chr17,chr22	0.7487935322923677	chr15	0.7690292423942126
1	chr2,chr7,chr12,chr17,chr22	0.7487935322923677	chr16	0.7422408834036162
1	chr2,chr7,chr12,chr17,chr22	0.7487935322923677	chr17	0.7523115568961611
1	chr2,chr7,chr12,chr17,chr22	0.7487935322923677	chr18	0.7727033179040541
1	chr2,chr7,chr12,chr17,chr22	0.7487935322923677	chr19	0.7135745068911058
1	chr2,chr7,chr12,chr17,chr22	0.7487935322923677	chr2	0.7408327933385918
1	chr2,chr7,chr12,chr17,chr22	0.7487935322923677	chr20	0.7474118367607927
1	chr2,chr7,chr12,chr17,chr22	0.7487935322923677	chr21	0.7468120785194088
1	chr2,chr7,chr12,chr17,chr22	0.7487935322923677	chr22	0.7371083290892235
1	chr2,chr7,chr12,chr17,chr22	0.7487935322923677	chr3	0.7633015228053808
1	chr2,chr7,chr12,chr17,chr22	0.7487935322923677	chr4	0.7525082661845458
1	chr2,chr7,chr12,chr17,chr22	0.7487935322923677	chr5	0.7672084893031705
1	chr2,chr7,chr12,chr17,chr22	0.7487935322923677	chr6	0.7221189726399344
1	chr2,chr7,chr12,chr17,chr22	0.7487935322923677	chr7	0.7584981182079145
1	chr2,chr7,chr12,chr17,chr22	0.7487935322923677	chr8	0.7614129305781975
1	chr2,chr7,chr12,chr17,chr22	0.7487935322923677	chr9	0.7280580564124645
2	chr3,chr8,chr13,chr18	0.7577066931482558	chr10	0.7400827969674879
2	chr3,chr8,chr13,chr18	0.7577066931482558	chr11	0.7715442359281902
2	chr3,chr8,chr13,chr18	0.7577066931482558	chr12	0.7469616825877435
2	chr3,chr8,chr13,chr18	0.7577066931482558	chr13	0.6993875531399559
2	chr3,chr8,chr13,chr18	0.7577066931482558	chr14	0.7413015225883062
2	chr3,chr8,chr13,chr18	0.7577066931482558	chr15	0.7690292423942126
2	chr3,chr8,chr13,chr18	0.7577066931482558	chr16	0.7422408834036162
2	chr3,chr8,chr13,chr18	0.7577066931482558	chr17	0.7523115568961611
2	chr3,chr8,chr13,chr18	0.7577066931482558	chr18	0.7727033179040541
2	chr3,chr8,chr13,chr18	0.7577066931482558	chr19	0.7135745068911058
2	chr3,chr8,chr13,chr18	0.7577066931482558	chr2	0.7408327933385918
2	chr3,chr8,chr13,chr18	0.7577066931482558	chr20	0.7474118367607927
2	chr3,chr8,chr13,chr18	0.7577066931482558	chr21	0.7468120785194088
2	chr3,chr8,chr13,chr18	0.7577066931482558	chr22	0.7371083290892235
2	chr3,chr8,chr13,chr18	0.7577066931482558	chr3	0.7633015228053808
2	chr3,chr8,chr13,chr18	0.7577066931482558	chr4	0.7525082661845458
2	chr3,chr8,chr13,chr18	0.7577066931482558	chr5	0.7672084893031705
2	chr3,chr8,chr13,chr18	0.7577066931482558	chr6	0.7221189726399344
2	chr3,chr8,chr13,chr18	0.7577066931482558	chr7	0.7584981182079145
2	chr3,chr8,chr13,chr18	0.7577066931482558	chr8	0.7614129305781975
2	chr3,chr8,chr13,chr18	0.7577066931482558	chr9	0.7280580564124645
3	chr4,chr9,chr14,chr19	0.7317611604373015	chr10	0.7400827969674879
3	chr4,chr9,chr14,chr19	0.7317611604373015	chr11	0.7715442359281902
3	chr4,chr9,chr14,chr19	0.7317611604373015	chr12	0.7469616825877435
3	chr4,chr9,chr14,chr19	0.7317611604373015	chr13	0.6993875531399559
3	chr4,chr9,chr14,chr19	0.7317611604373015	chr14	0.7413015225883062
3	chr4,chr9,chr14,chr19	0.7317611604373015	chr15	0.7690292423942126
3	chr4,chr9,chr14,chr19	0.7317611604373015	chr16	0.7422408834036162
3	chr4,chr9,chr14,chr19	0.7317611604373015	chr17	0.7523115568961611
3	chr4,chr9,chr14,chr19	0.7317611604373015	chr18	0.7727033179040541
3	chr4,chr9,chr14,chr19	0.7317611604373015	chr19	0.7135745068911058
3	chr4,chr9,chr14,chr19	0.7317611604373015	chr2	0.7408327933385918
