fold	val_chr	overall_spearman	chr	mean_spearman
1	chr2,chr7,chr12,chr17,chr22	0.7599540652527608	chr10	0.7459506924135791
1	chr2,chr7,chr12,chr17,chr22	0.7599540652527608	chr11	0.7757514842621088
1	chr2,chr7,chr12,chr17,chr22	0.7599540652527608	chr12	0.7760810316321106
1	chr2,chr7,chr12,chr17,chr22	0.7599540652527608	chr13	0.6938787032530384
1	chr2,chr7,chr12,chr17,chr22	0.7599540652527608	chr14	0.7604945920252496
1	chr2,chr7,chr12,chr17,chr22	0.7599540652527608	chr15	0.7640375631103962
1	chr2,chr7,chr12,chr17,chr22	0.7599540652527608	chr16	0.7315201692660025
1	chr2,chr7,chr12,chr17,chr22	0.7599540652527608	chr17	0.7519757325728417
1	chr2,chr7,chr12,chr17,chr22	0.7599540652527608	chr18	0.7712249020994614
1	chr2,chr7,chr12,chr17,chr22	0.7599540652527608	chr19	0.7339835248129921
1	chr2,chr7,chr12,chr17,chr22	0.7599540652527608	chr2	0.7531236787338021
1	chr2,chr7,chr12,chr17,chr22	0.7599540652527608	chr20	0.739016672737627
1	chr2,chr7,chr12,chr17,chr22	0.7599540652527608	chr21	0.7233828593581837
1	chr2,chr7,chr12,chr17,chr22	0.7599540652527608	chr22	0.7318819533873082
1	chr2,chr7,chr12,chr17,chr22	0.7599540652527608	chr3	0.7756022715816023
1	chr2,chr7,chr12,chr17,chr22	0.7599540652527608	chr4	0.7581107340714608
1	chr2,chr7,chr12,chr17,chr22	0.7599540652527608	chr5	0.7808984907557616
1	chr2,chr7,chr12,chr17,chr22	0.7599540652527608	chr6	0.7382974580638582
1	chr2,chr7,chr12,chr17,chr22	0.7599540652527608	chr7	0.7706724824435083
1	chr2,chr7,chr12,chr17,chr22	0.7599540652527608	chr8	0.7555901702563015
1	chr2,chr7,chr12,chr17,chr22	0.7599540652527608	chr9	0.7523607180993525
2	chr3,chr8,chr13,chr18	0.7608403329481674	chr10	0.7459506924135791
2	chr3,chr8,chr13,chr18	0.7608403329481674	chr11	0.7757514842621088
2	chr3,chr8,chr13,chr18	0.7608403329481674	chr12	0.7760810316321106
2	chr3,chr8,chr13,chr18	0.7608403329481674	chr13	0.6938787032530384
2	chr3,chr8,chr13,chr18	0.7608403329481674	chr14	0.7604945920252496
