fold	val_chr	overall_spearman	chr	mean_spearman
1	chr2,chr7,chr12,chr17,chr22	0.7467975293756747	chr10	0.742044939357585
1	chr2,chr7,chr12,chr17,chr22	0.7467975293756747	chr11	0.7620949837949659
1	chr2,chr7,chr12,chr17,chr22	0.7467975293756747	chr12	0.7556913303729352
1	chr2,chr7,chr12,chr17,chr22	0.7467975293756747	chr13	0.695699254299629
1	chr2,chr7,chr12,chr17,chr22	0.7467975293756747	chr14	0.7382896240956542
1	chr2,chr7,chr12,chr17,chr22	0.7467975293756747	chr15	0.7530385167618815
1	chr2,chr7,chr12,chr17,chr22	0.7467975293756747	chr16	0.7278348637094422
1	chr2,chr7,chr12,chr17,chr22	0.7467975293756747	chr17	0.7451925210933527
1	chr2,chr7,chr12,chr17,chr22	0.7467975293756747	chr18	0.7657899289298999
1	chr2,chr7,chr12,chr17,chr22	0.7467975293756747	chr19	0.7160519343601845
1	chr2,chr7,chr12,chr17,chr22	0.7467975293756747	chr2	0.7337913128834861
1	chr2,chr7,chr12,chr17,chr22	0.7467975293756747	chr20	0.736078382788164
1	chr2,chr7,chr12,chr17,chr22	0.7467975293756747	chr21	0.7411882650763024
1	chr2,chr7,chr12,chr17,chr22	0.7467975293756747	chr22	0.7400454961310813
1	chr2,chr7,chr12,chr17,chr22	0.7467975293756747	chr3	0.758786884290541
1	chr2,chr7,chr12,chr17,chr22	0.7467975293756747	chr4	0.7466166219054924
1	chr2,chr7,chr12,chr17,chr22	0.7467975293756747	chr5	0.7615295624329692
1	chr2,chr7,chr12,chr17,chr22	0.7467975293756747	chr6	0.7347390026731637
1	chr2,chr7,chr12,chr17,chr22	0.7467975293756747	chr7	0.7586500391887149
1	chr2,chr7,chr12,chr17,chr22	0.7467975293756747	chr8	0.7609858593362279
1	chr2,chr7,chr12,chr17,chr22	0.7467975293756747	chr9	0.7246463842646805
2	chr3,chr8,chr13,chr18	0.7545342969815104	chr10	0.742044939357585
2	chr3,chr8,chr13,chr18	0.7545342969815104	chr11	0.7620949837949659
2	chr3,chr8,chr13,chr18	0.7545342969815104	chr12	0.7556913303729352
2	chr3,chr8,chr13,chr18	0.7545342969815104	chr13	0.695699254299629
2	chr3,chr8,chr13,chr18	0.7545342969815104	chr14	0.7382896240956542
2	chr3,chr8,chr13,chr18	0.7545342969815104	chr15	0.7530385167618815
2	chr3,chr8,chr13,chr18	0.7545342969815104	chr16	0.7278348637094422
2	chr3,chr8,chr13,chr18	0.7545342969815104	chr17	0.7451925210933527
2	chr3,chr8,chr13,chr18	0.7545342969815104	chr18	0.7657899289298999
2	chr3,chr8,chr13,chr18	0.7545342969815104	chr19	0.7160519343601845
2	chr3,chr8,chr13,chr18	0.7545342969815104	chr2	0.7337913128834861
2	chr3,chr8,chr13,chr18	0.7545342969815104	chr20	0.736078382788164
2	chr3,chr8,chr13,chr18	0.7545342969815104	chr21	0.7411882650763024
2	chr3,chr8,chr13,chr18	0.7545342969815104	chr22	0.7400454961310813
2	chr3,chr8,chr13,chr18	0.7545342969815104	chr3	0.758786884290541
2	chr3,chr8,chr13,chr18	0.7545342969815104	chr4	0.7466166219054924
2	chr3,chr8,chr13,chr18	0.7545342969815104	chr5	0.7615295624329692
2	chr3,chr8,chr13,chr18	0.7545342969815104	chr6	0.7347390026731637
2	chr3,chr8,chr13,chr18	0.7545342969815104	chr7	0.7586500391887149
2	chr3,chr8,chr13,chr18	0.7545342969815104	chr8	0.7609858593362279
