fold	val_chr	overall_spearman	chr	mean_spearman
1	chr2,chr7,chr12,chr17,chr22	0.7531522271384598	chr10	0.749079413996683
1	chr2,chr7,chr12,chr17,chr22	0.7531522271384598	chr11	0.7627115996627449
1	chr2,chr7,chr12,chr17,chr22	0.7531522271384598	chr12	0.7743156744486813
1	chr2,chr7,chr12,chr17,chr22	0.7531522271384598	chr13	0.6881598125696333
1	chr2,chr7,chr12,chr17,chr22	0.7531522271384598	chr14	0.7667647951986183
1	chr2,chr7,chr12,chr17,chr22	0.7531522271384598	chr15	0.7706205537907705
1	chr2,chr7,chr12,chr17,chr22	0.7531522271384598	chr16	0.7329953883386197
1	chr2,chr7,chr12,chr17,chr22	0.7531522271384598	chr17	0.7410910584794351
1	chr2,chr7,chr12,chr17,chr22	0.7531522271384598	chr18	0.7696205539897203
1	chr2,chr7,chr12,chr17,chr22	0.7531522271384598	chr19	0.7391010589960125
1	chr2,chr7,chr12,chr17,chr22	0.7531522271384598	chr2	0.7480049954185176
1	chr2,chr7,chr12,chr17,chr22	0.7531522271384598	chr20	0.7578814806266208
1	chr2,chr7,chr12,chr17,chr22	0.7531522271384598	chr21	0.730053694616932
1	chr2,chr7,chr12,chr17,chr22	0.7531522271384598	chr22	0.728658167127821
1	chr2,chr7,chr12,chr17,chr22	0.7531522271384598	chr3	0.7758998896401076
1	chr2,chr7,chr12,chr17,chr22	0.7531522271384598	chr4	0.7623440027011905
1	chr2,chr7,chr12,chr17,chr22	0.7531522271384598	chr5	0.7777496500103549
1	chr2,chr7,chr12,chr17,chr22	0.7531522271384598	chr6	0.7248673232250179
1	chr2,chr7,chr12,chr17,chr22	0.7531522271384598	chr7	0.7594034215938431
1	chr2,chr7,chr12,chr17,chr22	0.7531522271384598	chr8	0.7513527189557542
1	chr2,chr7,chr12,chr17,chr22	0.7531522271384598	chr9	0.7560566103673576
2	chr3,chr8,chr13,chr18	0.7592930118146475	chr10	0.749079413996683
2	chr3,chr8,chr13,chr18	0.7592930118146475	chr11	0.7627115996627449
2	chr3,chr8,chr13,chr18	0.7592930118146475	chr12	0.7743156744486813
2	chr3,chr8,chr13,chr18	0.7592930118146475	chr13	0.6881598125696333
2	chr3,chr8,chr13,chr18	0.7592930118146475	chr14	0.7667647951986183
2	chr3,chr8,chr13,chr18	0.7592930118146475	chr15	0.7706205537907705
2	chr3,chr8,chr13,chr18	0.7592930118146475	chr16	0.7329953883386197
2	chr3,chr8,chr13,chr18	0.7592930118146475	chr17	0.7410910584794351
2	chr3,chr8,chr13,chr18	0.7592930118146475	chr18	0.7696205539897203
2	chr3,chr8,chr13,chr18	0.7592930118146475	chr19	0.7391010589960125
2	chr3,chr8,chr13,chr18	0.7592930118146475	chr2	0.7480049954185176
2	chr3,chr8,chr13,chr18	0.7592930118146475	chr20	0.7578814806266208
2	chr3,chr8,chr13,chr18	0.7592930118146475	chr21	0.730053694616932
2	chr3,chr8,chr13,chr18	0.7592930118146475	chr22	0.728658167127821
2	chr3,chr8,chr13,chr18	0.7592930118146475	chr3	0.7758998896401076
2	chr3,chr8,chr13,chr18	0.7592930118146475	chr4	0.7623440027011905
2	chr3,chr8,chr13,chr18	0.7592930118146475	chr5	0.7777496500103549
2	chr3,chr8,chr13,chr18	0.7592930118146475	chr6	0.7248673232250179
2	chr3,chr8,chr13,chr18	0.7592930118146475	chr7	0.7594034215938431
2	chr3,chr8,chr13,chr18	0.7592930118146475	chr8	0.7513527189557542
2	chr3,chr8,chr13,chr18	0.7592930118146475	chr9	0.7560566103673576
3	chr4,chr9,chr14,chr19	0.7562921469925719	chr10	0.749079413996683
3	chr4,chr9,chr14,chr19	0.7562921469925719	chr11	0.7627115996627449
3	chr4,chr9,chr14,chr19	0.7562921469925719	chr12	0.7743156744486813
3	chr4,chr9,chr14,chr19	0.7562921469925719	chr13	0.6881598125696333
3	chr4,chr9,chr14,chr19	0.7562921469925719	chr14	0.7667647951986183
3	chr4,chr9,chr14,chr19	0.7562921469925719	chr15	0.7706205537907705
3	chr4,chr9,chr14,chr19	0.7562921469925719	chr16	0.7329953883386197
3	chr4,chr9,chr14,chr19	0.7562921469925719	chr17	0.7410910584794351
3	chr4,chr9,chr14,chr19	0.7562921469925719	chr18	0.7696205539897203
3	chr4,chr9,chr14,chr19	0.7562921469925719	chr19	0.7391010589960125
3	chr4,chr9,chr14,chr19	0.7562921469925719	chr2	0.7480049954185176
3	chr4,chr9,chr14,chr19	0.7562921469925719	chr20	0.7578814806266208
3	chr4,chr9,chr14,chr19	0.7562921469925719	chr21	0.730053694616932
